file_name,composer,composer_label,pitch_entropy,rhythmic_entropy,average_interval_size,average_vertical_density,average_polyphonic_voices,fractal_dimension,num_notes,pitch_std,pitch_range,number_of_instruments,unique_note_values,average_beat_gap,most_common_note,average_note_length,largest_leap,orch_outer_voice_motion_index,orch_harmonic_change_entropy,orch_global_npvi
1730.csv,Schubert,9,3.3132,5.5209,14.3799,5.3956,3.4841,1.5919,7827,0.8731771397192393,31.875,5,18,0.1282903143368259,0.2606362591031046,0.6192347003959856,31.75,50.68198133524767,3.126553978505052,37.08949973539729
1739.csv,Schubert,9,3.3255,5.3944,13.1324,3.6842,2.1859,1.5877,9594,0.5409095102159299,14.7499999999667,3,43,0.1440112582091108,0.3260371065249114,0.4928188624834325,14.5833333333,70.01394700139471,3.292476110226812,37.37167456315609
1757.csv,Schubert,9,3.4116,5.5049,13.4054,2.5944,1.0,1.6262,6611,0.3959106691482806,6.4166666666666,1,37,0.1683812405446293,0.2917864165784299,0.4761924570160937,6.375,42.34567901234568,3.6037760175637854,26.744589449525588
1772.csv,Schubert,9,3.2834,4.9499,9.5112,3.068,1.0,1.4,2225,0.3477346218467748,1.99166666666667,1,20,0.1110611510791367,0.2220224719101123,0.2921573033708584,1.99166666666666,33.04157549234136,2.656608942554473,55.245472151592814
1766.csv,Schubert,9,3.3382,5.5873,12.6275,3.077,1.0,1.5194,4782,1.4725712084420002,11.9166666666667,1,19,0.3414034720769713,0.788163948138854,0.8452634880802998,11.5,40.79754601226993,2.692990993982934,31.69766408316157
1735.csv,Schubert,9,3.309,5.4122,12.4788,2.441,1.0,1.5903,6931,0.5923582263653422,5.9666666666667,1,21,0.229004329004329,0.4925696147742028,0.5392006925405884,5.9000000000001,49.07063197026022,3.706866916140569,24.028751932803218
1729.csv,Schubert,9,3.2381,5.3231,13.9572,4.7458,3.3978,1.5436,7593,0.2690834023304005,3.9375000000001,5,22,0.0582850368809272,0.2522059791913604,0.2639382764828068,3.5,35.574667709147775,3.336205137306327,36.22946085499317
1777.csv,Schubert,9,3.4048,5.3827,11.9566,3.8122,1.0,1.5703,6428,0.6825001123805006,3.9666666666667,1,24,0.2254551112494165,0.3399191039203484,0.8927232420659491,3.866666666667,23.91118701964133,2.445302380340128,69.99423690634988
1749.csv,Schubert,9,3.3652,5.4607,11.7573,2.9976,1.0,1.4991,5353,0.845400613168588,7.9666666666667,1,19,0.2990003736920777,0.2157668597048384,0.6776573883803364,7.75,29.540918163672654,2.947444236365613,41.00917846022516
1758.csv,Schubert,9,3.5217,5.3778,11.649,3.4778,1.0,1.4621,2776,0.2866034614895721,1.9833333333333,1,42,0.0832432432432432,0.3447406340057637,0.3086455331412835,1.833333333333,26.142595978062158,2.9585563126554195,30.666110367480005
1773.csv,Schubert,9,3.1485,4.8866,11.1185,3.1047,1.0,1.3988,1529,0.849578893736256,5.925,1,15,0.3304973821989528,0.2975801177240026,0.98297907128842,5.75,43.609022556390975,2.2163401109418253,78.77500787175559
1763.csv,Schubert,9,3.3887,5.3048,10.4362,2.5998,1.0,1.5594,6180,0.5044290723492765,9.9,1,23,0.1606044667421912,0.5944983818770226,0.4214266450916875,9.875,16.919739696312362,3.2801630388528933,30.27041540159328
1750.csv,Schubert,9,3.3295,5.3529,12.6144,2.8766,1.0,1.6391,6386,0.4052480158008242,2.9833333333333,1,19,0.1428347689898199,0.2289383025367992,0.382044054703008,2.9333333333333,24.1674595623216,3.264119669571925,34.78882781666728
1768.csv,Schubert,9,3.0849,4.7989,9.8211,3.1606,1.0,1.2198,1365,0.6260414304223659,2.96875,1,15,0.1627565982404692,0.2490842490842491,0.5106196581196661,2.9520833333333,43.0939226519337,2.591605275965885,36.891809403878575
1755.csv,Schubert,9,3.3799,5.5483,12.4671,3.4067,1.0,1.3165,1232,0.8305462417508459,5.99166666666666,1,23,0.2120227457351746,0.1915584415584415,0.7722605519479996,5.5,28.04232804232804,2.535497307972124,57.12636981465573
1764.csv,Schubert,9,3.1191,5.1418,13.6342,3.505,1.0,1.4479,2721,0.9141585630813878,5.875,1,15,0.2617647058823529,0.310915104740904,1.0308250643144756,5.75,50.84745762711864,2.246483084366369,32.33036769360885
1733.csv,Schubert,9,3.2973,5.5523,14.5372,2.551,1.0,1.4348,2257,0.919167622722264,7.9833333333333,1,30,0.2672872340425531,0.1958351794417368,0.6359105006645374,7.9333333333333,25.27881040892193,3.074792560320988,33.930723229692866
1727.csv,Schubert,9,3.4343,5.432,12.3691,5.1343,3.9588,1.5123,6580,0.3215215672656916,3.4375,5,20,0.0549475604195166,0.4346504559270516,0.2796637537995442,3.4166666666667,46.03174603174603,3.002652560989126,44.35087774233515
1742.csv,Schubert,9,3.5504,5.3665,10.9421,4.0954,2.7125,1.474,4113,1.7405803468930177,13.5833333333667,3,60,0.2728599221789883,0.199124726477024,1.0948263635631443,11.250000000033,34.04255319148936,3.1053790960226197,42.25130869823935
