file_name,composer,composer_label,pitch_entropy,rhythmic_entropy,average_interval_size,average_vertical_density,average_polyphonic_voices,fractal_dimension,num_notes,pitch_std,pitch_range,number_of_instruments,unique_note_values,average_beat_gap,most_common_note,average_note_length,largest_leap,orch_outer_voice_motion_index,orch_harmonic_change_entropy,orch_global_npvi
2297.csv,Bach,0,3.0114,3.8145,3.3773,1.0356,1.0,1.1156,1350,0.4399847808316551,2.75,1,6,0.4959229058561897,0.4755555555555555,0.5488888888888889,2.75,12.5,2.160884423613633,50.50473947099965
2194.csv,Bach,0,3.236,4.8767,12.5502,1.9315,1.0,1.002,499,1.095985559997277,8.633333333333,1,14,0.7174698795180723,0.4529058116232465,1.4097194388778236,8.0,0.0,2.764406295736794,47.29116353394253
2227.csv,Bach,0,3.2836,4.7751,10.2225,2.7105,1.0,1.194,891,0.4563139576333496,5.9166666666667,1,34,0.1445224719101123,0.3647586980920314,0.394149831649829,5.520833333333,20.0,3.030587220523422,68.88542842494223
2242.csv,Bach,0,3.2732,4.5392,6.6595,1.4843,1.2893,1.2535,1631,0.2358317154506135,1.9374999999967,3,12,0.2291411042944785,0.4794604537093807,0.3854486000405036,1.749999999997,21.52777777777778,3.136086377163763,23.87208959366324
2308.csv,Bach,0,3.2695,4.9595,12.1203,2.8168,1.0,1.2274,558,1.114415017144757,17.816666666667,1,18,0.3019748653500897,0.6738351254480287,0.9002240143369499,17.5,34.24657534246575,2.854627454511112,50.934146822171805
2284.csv,Bach,0,3.1392,4.7443,13.1236,2.3824,1.774,1.2526,988,0.3472476392334548,4.2083333333333,2,19,0.1210739614994934,0.3694331983805668,0.3469762145746478,3.760416666667,49.76744186046512,2.6408255960430758,32.82886138777853
2214.csv,Bach,0,3.2151,4.5042,8.7228,1.9717,1.0,1.1688,1094,0.4464205655251442,7.9583333333333,1,18,0.138376791704483,0.9552102376599636,0.2836189823278495,7.75,30.28322440087146,2.350097606319351,22.194638478225905
2293.csv,Bach,0,3.4027,4.3913,5.3782,1.0296,1.0,0.9866,826,0.1647297383964349,1.75,1,7,0.4363636363636363,0.7142857142857143,0.4558111380145278,1.5,0.0,2.9443876995542024,22.88083828252194
2247.csv,Bach,0,3.0511,4.6449,10.5902,2.585,1.0,1.1605,733,0.4052363641086704,3.75,1,10,0.1509733606557377,0.7162346521145976,0.4034220100045471,3.75,40.77669902912621,2.729174294796311,23.913838278130072
2659.csv,Bach,0,3.2036,4.1364,3.8873,1.0,1.0,1.0169,569,0.2477278613609742,5.000000000003,1,4,1.0105633802816902,0.9947275922671354,0.9949838898656098,5.000000000003,0.0,2.5496147656096686,45.938956481206
2304.csv,Bach,0,3.31,4.9435,10.7295,3.1126,1.0,1.2855,829,0.8820097608574592,9.375,1,18,0.2814764492753623,0.6984318455971049,0.8632388419782654,9.0,39.47368421052632,3.162752267501897,107.72667132605066
2201.csv,Bach,0,3.1362,4.7727,10.0824,2.9803,1.0,1.1126,717,0.5019488719809236,4.9083333333333,1,22,0.1061918063314246,0.2663877266387726,0.3237970711297086,4.875,50.0,2.739447318127365,74.78547667414537
2210.csv,Bach,0,3.2791,4.9196,11.1602,3.1989,1.0,1.2262,719,1.3404206656636248,11.875,1,77,0.3218837047353761,0.5591098748261474,1.0626970329160623,11.5,0.0,2.9032046815289867,94.40070984493946
2289.csv,Bach,0,3.3589,4.5511,4.7066,1.0042,1.0,1.1933,952,0.0785388056412326,1.499999999997,1,4,0.5021030494216614,0.9747899159663864,0.4947041316523362,1.499999999997,0.0,2.603676977701146,20.88313190719709
2186.csv,Bach,0,3.1679,4.2571,4.2852,1.1439,1.1422,1.0731,1635,0.1247254235609817,1.874999999997,2,6,0.2524479804161567,0.8409785932721713,0.2840787461770257,1.499999999997,0.0,2.788138333567693,14.929895006950565
2219.csv,Bach,0,3.1854,4.1317,4.2083,1.0061,1.0,1.0962,990,0.2212616224733898,2.25,1,4,0.5070778564206269,0.9656565656565655,0.5242424242424243,2.0,0.0,2.6102994055251125,22.872263039475968
2195.csv,Bach,0,3.1352,4.8381,12.0368,2.4534,1.0,1.3167,1442,0.3037498433788246,2.4083333333334,1,36,0.1502428868841082,0.7018030513176144,0.3739077669902772,2.25,33.09090909090909,3.2393583508109294,21.930557288989213
2228.csv,Bach,0,3.3008,4.9398,9.555,1.9614,1.0,1.1541,783,0.3370116350369559,4.291666666663,1,12,0.1304667519181585,0.7330779054916986,0.301463388676318,4.291666666663,0.0,2.8044875288156788,21.51766424139869
2243.csv,Bach,0,3.0568,4.2515,6.3708,1.5383,1.5086,1.0109,508,0.3000926138882374,1.41666666667,3,5,0.4595660749506903,0.4960629921259842,0.7431102362208997,1.000000000003,36.17021276595745,2.583062900872937,34.13425119846913
2237.csv,Bach,0,3.0637,4.762,12.1467,2.9288,1.0,1.2595,867,0.4699698496377147,3.9166666666667,1,15,0.1518764434180138,0.538638985005767,0.4638216070741919,3.75,48.48484848484848,3.128636500329859,99.4173384366605
2300.csv,Bach,0,3.2984,4.9566,7.6375,3.3214,1.0,1.1126,754,0.5346441756732883,4.6020833333333,1,62,0.1563745019920318,0.2692307692307692,0.5903680371353613,4.14375,5.0,2.915123016922513,78.78865922097282
2285.csv,Bach,0,3.237,4.8449,13.1108,2.7402,1.8901,1.4336,3107,0.2715167282133792,5.6562499999967,2,15,0.1201706374758531,0.4509172835532668,0.3442260755280975,5.499999999997,45.43761638733706,2.7978050305221087,17.882206848408057
2215.csv,Bach,0,3.1003,4.6883,10.1593,3.3109,1.0,1.2083,748,0.6753983726317915,15.9375,1,54,0.1413989290495314,0.3863636363636363,0.4646000445632673,15.5,0.0,3.0514052552981905,99.3849917234262
2230.csv,Bach,0,3.3388,4.9333,10.7176,2.375,1.0,1.1251,603,1.4673494979284267,14.5,1,11,0.4036544850498338,0.5804311774461028,1.023217247097844,14.5,77.77777777777779,2.833306827783848,28.310314052820857
2294.csv,Bach,0,3.1043,3.993,3.2205,1.0152,1.0,1.1051,1062,0.1817242154317591,1.25,1,5,0.3001885014137606,0.800376647834275,0.3192090395480226,1.25,0.0,2.015919747201412,22.429987135185065
2224.csv,Bach,0,3.1586,4.8541,12.9246,2.4961,1.0,1.2605,956,0.3516800374599932,3.9166666666667,1,33,0.1529188481675392,0.602510460251046,0.3786828800557682,3.5,58.82352941176471,3.0933692645091657,90.35500696343388
2248.csv,Bach,0,3.2419,4.8658,10.424,2.7647,1.0,1.0997,435,2.634844196700595,20.75,1,18,0.6361175115207373,0.6528735632183909,1.894770114942538,20.5,38.88888888888889,2.700182252869999,80.69155059001955
2305.csv,Bach,0,3.0982,4.7383,13.2508,2.128,1.0,1.1081,619,0.3334892016129455,4.4083333333333,1,16,0.1522451456310679,0.7366720516962844,0.3340670436187326,4.25,55.319148936170215,2.8291191396121547,59.635995604928304
2202.csv,Bach,0,3.3516,4.2362,3.9187,1.0,1.0,1.1811,1022,0.0808369807459567,1.875,1,4,0.2524485798237023,0.9921722113502937,0.2539138943248532,1.75,0.0,2.8235498266602805,22.26746805727956
2211.csv,Bach,0,3.3414,5.0069,10.5838,3.1814,1.0,1.3632,1349,0.5155758615782259,3.9083333333333,1,22,0.1684347181008902,0.5908080059303188,0.5138713862119828,3.75,42.21105527638191,3.247784672015659,75.47126700042442
2220.csv,Bach,0,3.2671,4.2825,5.5704,1.4651,1.0,0.9121,434,0.4281729175681123,1.875,1,6,0.3279445727482679,0.4285714285714285,0.5622119815668203,1.0,23.07692307692308,2.3184106744495754,39.42887919671264
2196.csv,Bach,0,3.132,4.644,11.1556,1.8691,1.0,1.0663,811,0.4529813274406025,2.9416666666667,1,6,0.3814814814814815,0.6942046855733662,0.733117550349358,2.9416666666667,55.55555555555556,3.146606065845792,28.45730253782461
2229.csv,Bach,0,3.2665,4.9011,11.034,3.284,1.0,1.4034,2413,0.5531799520013322,17.9166666666667,1,21,0.1432473051409618,0.4857024450891007,0.4596284017129433,17.75,33.13253012048193,3.6772144879231785,101.934932587224
2244.csv,Bach,0,3.2663,4.3136,4.0641,1.0112,1.0,1.2522,1623,0.2357362365999416,2.500000000003,1,3,0.5049321824907521,0.982131854590265,0.5053527418364652,2.500000000003,50.0,2.7659940679712034,11.032748040593146
2238.csv,Bach,0,3.1366,4.6411,8.9688,3.148,1.0,1.0604,417,0.7586395839251313,8.0,1,14,0.1779146634615384,0.6834532374100719,0.5813649080735251,8.0,80.0,2.4628826009940514,25.5752677572022
2207.csv,Bach,0,3.3716,5.0098,13.1446,1.9152,1.0,1.197,810,0.1517280174931611,1.125,1,5,0.1523485784919654,0.8827160493827161,0.2925925925925925,1.0,28.88888888888889,2.741449472610636,20.56667569297209
2310.csv,Bach,0,3.2081,4.8982,12.5776,1.8864,1.0,1.0784,607,1.1544947114157351,11.166666666667,1,5,0.7136138613861386,0.8039538714991763,1.419000549148814,11.0,100.0,2.769985854325345,42.00190944465474
2231.csv,Bach,0,3.1343,4.792,12.0751,2.3567,1.0,1.1938,946,0.2191711840542206,2.75,1,6,0.1486772486772486,0.6543340380549683,0.3583509513742072,2.5,33.52941176470588,2.713584739404765,18.73184052201618
2295.csv,Bach,0,3.1051,4.0129,3.9031,1.037,1.0,1.069,930,0.2757214456468722,1.75,1,7,0.4106566200215285,0.421505376344086,0.4494623655912882,1.5,0.0,2.479765872171208,33.88652683879441
2225.csv,Bach,0,3.1571,4.8249,9.2626,3.3267,1.0,1.3258,1406,0.8931291684969063,13.9375,1,45,0.1966370106761565,0.5689900426742532,0.6782687292555042,13.75,4.166666666666666,3.030904424681086,76.1789098694651
2240.csv,Bach,0,2.9448,4.4708,11.5771,2.0517,1.0,1.1301,682,0.3176943368168289,2.9166666666667,1,15,0.1894823788546255,0.5395894428152492,0.4097629521016478,2.5,77.77777777777779,3.0539970452369007,73.88516027601226
2234.csv,Bach,0,3.3482,5.0327,12.8212,2.2944,1.0,1.1188,907,0.3701438152936981,6.16666666667,1,10,0.2373068432671081,0.4851157662624035,0.491960676221979,6.16666666667,0.0,2.751014254424574,41.41590020698971
2203.csv,Bach,0,3.2222,4.0577,3.8258,1.0,1.0,1.1084,891,0.134768935536716,1.375,1,8,0.2825842696629213,0.9102132435465768,0.2828282828282828,1.25,0.0,2.6385162141911267,28.777085858981557
2282.csv,Bach,0,3.2833,4.94,10.2588,3.2976,1.7107,1.2143,1048,1.0637763897974033,10.1666666666667,2,27,0.2113180515759312,0.6564885496183206,0.7855140744268831,9.760416666667,26.33587786259542,2.5493255157512693,43.90023984182936
2212.csv,Bach,0,3.2483,4.8173,10.4056,3.3901,1.0,1.1875,541,0.9308184065358248,16.9083333333333,1,25,0.1558101851851852,0.499075785582255,0.5767637091804858,16.0,0.0,2.8076396721058243,87.13831309064471
2221.csv,Bach,0,3.2323,4.0035,3.7995,1.0264,1.0,1.0676,889,0.3479592784529348,2.5,1,4,0.5912162162162162,0.81214848143982,0.6242969628796401,2.5,0.0,2.4996247954633266,25.9818019686609
2239.csv,Bach,0,3.1041,4.8567,12.8138,3.0258,1.0,1.2698,882,0.4146674937768714,3.0,1,15,0.155533484676504,0.5975056689342404,0.4663170823885023,3.0,42.85714285714285,3.16094127235591,72.14727635164529
2302.csv,Bach,0,2.9727,4.7185,9.878,3.111,1.0,1.1666,821,0.4702717275230869,3.9166666666667,1,34,0.1260975609756097,0.392204628501827,0.3996904181891658,3.9041666666667,100.0,2.626544242639252,80.18614320497844
2208.csv,Bach,0,3.1552,4.7909,12.2431,2.4408,1.0,1.233,1231,0.4486134742840418,8.1875,1,23,0.1317682926829268,0.7571080422420796,0.3235546980774386,8.0,51.72413793103448,2.895189299204473,61.52406860148758
2217.csv,Bach,0,3.1342,4.0991,5.0169,1.0411,1.0,1.0465,1007,0.2099150142960119,2.75,1,6,0.2594433399602385,0.955312810327706,0.2899702085402185,2.75,18.181818181818183,2.689146068067357,25.87133038094585
2232.csv,Bach,0,3.0926,4.6813,6.1321,1.5964,1.0,1.0866,637,0.270380887494943,1.0416666666667,1,14,0.1250786163522012,0.7017268445839875,0.2703819989534267,1.0,16.666666666666664,2.58505982551965,29.167772641687485
2296.csv,Bach,0,3.1714,4.1474,5.6459,1.4724,1.0,0.9783,402,0.5310661355303983,2.75,1,9,0.4763092269326683,0.3532338308457711,0.7412935323383084,2.75,50.0,2.2717279743513195,70.21035555761428
2241.csv,Bach,0,3.3193,4.3066,4.6343,1.4347,1.3435,0.9897,608,0.271963918110808,1.9791666666633,3,23,0.1449752883031301,0.1924342105263158,0.2401829769734483,1.749999999997,14.285714285714285,2.49348186653858,51.68970704863285
